credit_score,debt_to_income,annual_income,credit_utilization,num_open_accounts
601.4107067982493,0.19774944960435245,69031.84314786116,0.2723290719078532,6
550.4034987754183,0.3056502262958673,50823.039652138024,0.44741924012781636,3
583.6538128825409,0.3145241688835082,50681.299447743644,0.11254974810061441,3
629.1768056371831,0.21587461702811941,40230.86055721918,0.7165622165442995,5
578.1893104852776,0.34572452568310086,80215.01889848144,0.3925256652722069,2
586.4675048760766,0.349203568158082,83779.77212680812,0.5365729524478352,6
620.7946309170504,0.31249068273549,73998.21940243639,0.4295706379362953,5
584.6091962342107,0.30125908637858545,62241.78401281993,0.4259303732995874,3
551.6812182158071,0.1986002467272395,60171.49447508726,0.3044989288665824,7
511.70966118362713,0.1972589272038261,75385.48334996555,0.45708797260812384,5
635.1945470409474,0.33157671580824766,55988.9500757981,0.16710646336527024,3
584.009724337228,0.23375829601548995,79082.47761323255,0.47454209036121103,4
515.0687369567876,0.23937895196616993,42597.925952426995,0.5008541201996749,6
689.7397525463424,0.32230297105794925,73705.31732155608,0.8337338029966093,2
635.2815298350297,0.4630121998057841,78561.48517995948,0.2728803125402972,3
543.7229682854568,0.26820471243059085,40430.190044626805,0.3932910596295777,4
572.721828242422,0.46405429386618385,44575.535425502,0.6912490790249292,1
677.7847180307812,0.29389949629472556,57288.462723352895,0.3680335293165724,5
604.4742930891182,0.3451082564048795,64769.95787762913,0.38959219955506197,6
589.8977834358178,0.37677729422649087,48118.48030474935,0.5303924309443038,5
660.040509270117,0.38260139785606245,59475.150665403686,0.2657729313992233,5
604.9309869393142,0.3271251766761644,24940.56590384183,0.6574920840742121,3
688.7802195833854,0.28162514254394316,70239.87752965454,0.7062500873564633,5
590.2379854980026,0.3662453587666837,70992.56107031537,0.6374399019072944,2
580.7778411108517,0.3339205942720252,82335.99438623001,0.30756554134376723,7
615.9955151618657,0.2651307371188768,67180.38035884831,0.5245107020007195,7
672.8806475018431,0.41272702668399275,52078.90156416359,0.34393335184871093,5
629.970788962724,0.33659189102689674,41770.7537817245,0.4201542024645662,1
621.2127084496141,0.24006481108488845,44989.77629210321,0.3894226429249744,3
566.5568086358309,0.23070733067791427,56578.86960918609,0.2512345753384916,5
557.741025531061,0.45671332992658753,44450.60033923618,0.2881700106185755,3
672.9465442273232,0.26059079731153434,45705.2519401081,0.2329556861628562,2
679.2505411715359,0.3602356042024243,57395.622889047845,0.27147794089397836,6
677.3157069408944,0.33014831079326495,32214.325688396268,0.24450926390273955,6
662.4630333264219,0.35751596616074843,42147.7860328167,0.7267470108851093,6
641.7910060026792,0.4529450871914679,61494.951920922955,0.4598246233006724,5
640.8725734100983,0.37978528649470933,62263.99787644492,0.32142115262939375,5
623.0155946139154,0.36686165790753145,71838.12851514942,0.593682768144199,4
648.7243300308735,0.2842501803869557,60479.17697322935,0.20091629850151088,2
612.4985620604433,0.24683414289466737,58494.797130774365,0.2575376589441835,3
648.5562601648494,0.49355725457924354,68192.49696965965,0.6181859925611997,5
670.0535886271814,0.2966531048228608,61044.828637893814,0.35840888693603445,2
539.5342224862962,0.29146487586692843,42446.3087032005,0.3903547308071766,4
680.7788347350398,0.3231034284149355,45207.11683218005,0.3119721626308572,5
611.5313038370043,0.3153164088899863,84825.22507122632,0.6041032601653841,5
702.4919915287959,0.42742209714971136,109471.73738864301,0.42519281561182437,4
691.2279716451882,0.3431685468024793,69777.60889345544,0.6054087339039037,9
553.1548819493838,0.19520605440271221,41865.37775907728,0.6590075168302086,5
615.0380911730409,0.2472289556384067,88383.44535506579,0.1504876208856938,3
503.0499840523606,0.30085675275515344,51116.234634571985,0.2511211499241935,3
591.8353811381877,0.38205128773170294,64798.52212055029,0.5435846593911318,3
636.3443764573728,0.17836561182847044,57673.566285983296,0.17271343188637206,5
665.8172585001358,0.33951061565675944,60975.69786391534,0.4903957654130518,3
619.1541671777325,0.3585050225916511,50955.4818659166,0.5303454046103215,8
641.5655748233286,0.3705893139393995,78766.15126331692,0.2245526808949998,6
572.8537559374482,0.2935929405250515,55048.805226350385,0.4543373651994629,2
613.8588414246676,0.38393918975667357,67803.16347238538,0.6247281835999179,2
579.5904956527843,0.23479900457239486,67457.21976672184,0.3150953208852381,3
631.9535064291504,0.3756393862969181,56233.12766822777,0.3415646640115702,5
698.3836729491122,0.29506832585582515,33924.58763157769,0.07192211338000283,4
611.5837973191163,0.303430847937952,44761.35657462693,0.4474834329512548,3
532.7342888258348,0.30254177807490534,69391.59904663889,0.1386216377240722,3
626.7765754457873,0.35200972917040896,62918.664466916045,0.05871695678842938,0
657.3261448044515,0.2116154992922434,44959.49977369321,0.463186329175816,7
559.9184134644257,0.3708232412339073,58699.25108311689,0.5320699839393221,3
689.5104693094929,0.36966896711436376,61354.468253259285,0.23614485705617969,2
579.2196391350509,0.2758813403049997,67324.1975920754,0.4799074258050662,6
569.3858869918081,0.3001974130057631,87124.26129647027,0.6859413869027118,2
508.16278277121495,0.2312443424931713,21474.018158086245,0.31775211043709983,3
631.127965552485,0.2071699799510769,77371.14944068887,0.7025990111702087,8
723.9594911687628,0.3157931873466401,61474.99691648774,0.8090751875291624,4
637.0050025171358,0.316309802199569,41515.71268509022,0.45305638446218793,1
570.9490101925885,0.27303497737007754,60638.175468857706,0.5580497971699329,7
645.7930408542977,0.20001767634054066,81142.60780412448,0.5138174844082383,4
663.0211892142082,0.33656459173657177,85931.12838866668,0.35821438969754243,3
684.6399139241049,0.27109566818387654,41661.44390986345,0.2878116746877126,6
540.901370177873,0.24005268396387164,44422.38292111157,0.6594027348366076,6
708.183586202527,0.402074558868858,37312.05578582639,0.5062254860661646,3
627.8067645593519,0.22198762007710887,61728.322589369476,0.25906014982579817,6
720.1916735107188,0.3449534087580008,62517.65925228974,0.47855689879076146,6
624.3352928318925,0.18003693208211935,73799.9109041901,0.36765545776592523,8
649.6057822083417,0.1851027357142485,65061.0139152713,0.33259536208289453,4
558.0823242729706,0.33861427264767485,72295.94821157647,0.5610023838846163,5
674.0904398998641,0.2731090608600468,35808.85405863304,0.20565616660296804,5
550.3852213562316,0.20649217663934175,86044.2541787787,0.5549522893136085,4
631.1267185190095,0.37599483344724116,78755.7227211034,0.4254372828869638,3
589.1676134461416,0.32970519337230614,49532.83745485683,0.376079423440225,5
609.7137071864894,0.12976894442584067,45404.44592575348,0.35217518018077615,4
680.1134864140666,0.37675212365399147,69939.6345966597,0.5980409451918415,4
593.69864939623,0.21488923491989154,33014.050028257945,0.42304857251644823,5
681.3404992738365,0.16336851720490464,46236.67910631169,0.39916478710393904,2
590.5821931559318,0.23435512456777569,41555.83598492161,0.7047179234684121,4
622.854359409322,0.29665582017986963,56450.72404856113,0.5495451875619385,5
743.9890212481552,0.3061901062095576,50896.45359152519,0.31662792322604644,5
622.3033194564158,0.16921078107560422,45433.34995306174,0.4222384425797543,4
610.448214420398,0.18695186866139454,43861.3219904181,0.5168458951657203,2
623.3968434794309,0.23912753759841388,47775.167163033206,0.27454273517871686,11
595.185028660236,0.2442385948610964,38958.426318607024,0.31627625470935594,7
554.9186653436911,0.3609439067162062,66682.76922225759,0.28115253778987503,5
738.5488915651505,0.26693427316411245,76018.5286343117,0.3805060017245593,4
590.6205463218594,0.3594103995131298,64424.59724654837,0.3158660858923409,5
523.6513408673734,0.3876659868787339,80124.90372179344,0.26722512567220674,5
605.6756154416494,0.3444536402286009,44551.02929502584,0.17202795892730038,4
636.4123987990735,0.05407120051075227,46021.43006163334,0.6624896340694274,2
602.5322637496685,0.2756786483787208,65076.29635775373,0.43475961825300663,9
612.075354114928,0.28669553736733405,67155.7658670765,0.6662903976050606,5
605.1658253984898,0.29564609792913393,58244.67192473292,0.5524619275477729,7
640.5322075617617,0.13342567378173237,57602.88604406195,0.18959641014022047,3
664.138671476076,0.23887315725890396,40941.8015659065,0.3970881804500088,4
603.4521597916744,0.191020463157997,15431.63207370766,0.5186858783948651,5
770.3787809001327,0.22587499184148188,66921.3984907949,0.4320850479619943,4
677.4534986346864,0.2793048838356075,73709.18036613427,0.43889991814502194,3
614.6726026912113,0.24067579168308154,51021.80970141108,0.6513737642239549,4
535.8939221301226,0.23175899493313395,49166.07869458259,0.6551954072635994,4
621.856359595721,0.2841624446542978,47459.55692156419,0.33768116573311596,4
663.8331389227722,0.2606233767225564,51997.03900567474,0.3050914725604558,4
664.2930103908142,0.31597519269227625,74099.83290813408,0.5273330908900958,2
503.8403805616588,0.2664115047108506,43044.140716131165,0.45476414439824775,3
621.9216945679937,0.1745912790358604,68327.51239918407,0.21052979844799982,5
586.1647982453261,0.21751341449513212,50036.37185544595,0.5252244934608034,0
704.8317701259087,0.27375594618216487,26095.6583397562,0.4023978467924671,5
622.4207562717071,0.2641619625784333,52507.41601358266,0.30490777657673024,3
477.94744144282396,0.1869214184164416,84230.78306727386,0.7759612680733864,3
637.0996199192787,0.35412643361109925,47033.99788612012,0.6548551712733153,6
498.007125459446,0.32497787638909253,54204.5859621438,0.648707509349591,4
642.0069504549119,0.251936597500544,58129.35356554188,0.5145896044655272,2
770.2318945703261,0.2869047389512736,61157.753362542775,0.33925516591220733,2
696.6207693030359,0.21425011832213492,82677.52292588558,0.3950351804493833,1
630.5296736023213,0.3682454293679449,45313.00137992146,0.2701192597239297,3
575.4323772885245,0.46551442851369007,58170.047729000566,0.1893196244823162,3
691.4499168355978,0.24843304502664207,70138.35480950124,0.7185153172277531,5
653.1534239839762,0.3979145879092901,46574.179733374694,0.73674368532242,4
598.9895674907618,0.23113662369983776,59169.472559422094,0.3994133562029854,1
582.6744224705424,0.25744308340846095,73713.88600555083,0.6961567354058321,1
560.5956622017818,0.4146952185469963,49683.56370794306,0.3051005437666046,5
637.4810370857493,0.2904128770491165,55228.402507788385,0.18997629262352397,3
589.9942033667004,0.3549586949389124,39574.73315524056,0.6698810333787636,1
625.070870164667,0.27844312729603987,73150.69557976497,0.3892849939660054,3
670.6660734622906,0.15578114959854827,60536.85147651377,0.4487750784973772,6
588.4974977513326,0.48699294424616246,51193.53424721136,0.27683127746461617,7
653.7059865720499,0.2826581483012279,53066.71648078882,0.6022106797790833,4
688.3397523331441,0.31248940356169397,57855.649910826,0.675157174138635,9
638.7108371744014,0.24139778241502946,63346.99091678248,0.4964852294548844,7
656.9739968910926,0.3624105299130806,47556.39818995812,0.3859684108411623,5
639.1583698690807,0.3565269047005173,48814.54944653718,0.40625496439072734,5
615.9757220813468,0.17541962619108886,53786.74475835768,0.3444702579404415,0
665.2283002630871,0.31368796698439,60416.31818118897,0.6500447767759286,3
711.5528486780399,0.3701680802020766,83694.94621966017,0.5226149505142486,2
666.2994844333639,0.39603494933384253,45156.20210869033,0.3409783411262372,0
603.3828328983539,0.35171591817902514,31552.369696779962,0.31317305739899276,2
604.9522389041374,0.3587469974612576,80398.75403233504,0.22312621289681725,2
607.1966318137713,0.2567925034997286,43953.3906622358,0.27420675459398475,3
671.8456543388307,0.20167690384464274,81480.72204286729,0.1753219229834599,4
583.4256195379778,0.27513009480984363,77897.30752855664,0.38258446123042106,3
553.5376881787538,0.19985876907088612,66708.80983729364,0.48725428471953003,4
643.1354037532711,0.24087751311959357,77447.88269579338,0.6486043232653038,1
616.2985776805305,0.23968181636903058,28694.822457732258,0.7522484396367854,6
703.8789909035245,0.22474363821753773,36361.96680401311,0.1833116177781592,3
479.60141722086064,0.34258290035311467,62545.81272560296,0.5897976502459186,3
627.4850918553442,0.2189818189269686,51811.59684322743,0.3304003047268147,1
590.7763600402824,0.4468464350284867,45439.18813613969,0.4042040221353892,6
663.6167472180787,0.3791320032114059,70927.52425464735,0.33883574824296286,3
598.2004158715309,0.39515949876401274,62120.08019055179,0.5346387450065784,4
580.4369723543635,0.24486749950949188,74789.03223401336,0.22472945743060152,8
671.1528043726544,0.3160237251837832,52049.599035674466,0.5613934829024142,6
691.7391849396392,0.21656842451154276,57737.15883630439,0.30872830316941685,3
609.139158212327,0.31738846352895767,82634.15468449981,0.3462512299739105,3
610.2900356701837,0.15858233083156917,37465.72836866665,0.25212978670169234,4
691.2348363153196,0.3849837505529037,56621.15749146337,0.27637837427649486,4
684.5305294199235,0.2484083740929428,44009.510990968374,0.7846599708955214,5
676.8855412586489,0.32422758714137845,85127.80008216515,0.36681366738821514,5
590.8361472651767,0.3390779320825451,96492.06837859434,0.8583075425651989,3
575.4918808838737,0.25568287637114384,61357.907473684674,0.3133636951452842,2
713.1986234884433,0.23613912569074103,65882.36751239508,0.17482821734191475,5
651.5826453382026,0.290383381216343,56340.59329612415,0.34091991089152995,2
570.5113092152361,0.3642372547046009,55722.51897365416,0.38977450142519,10
608.6185201542122,0.28824116571026215,59336.85736390425,0.683342227755678,4
620.0983236956632,0.3482366228770711,36416.72313051789,0.6696430315724174,7
608.6612471518993,0.3635273231333167,68564.7111628697,0.2555636787540977,6
597.4645184675925,0.2846037694591264,42234.12249459087,0.2596742868145864,4
688.836106755925,0.2909858798878827,52338.39690301157,0.47708038680854603,5
646.7042480754188,0.31110459029909915,58530.89665936634,0.4036627711938882,5
750.1987162117304,0.39139237004660876,45805.61427989126,0.18415249350504723,2
692.1230313914573,0.2725374724563225,67564.27677219991,0.4907442092593331,3
623.1786952297266,0.3910200420663039,50393.208643391896,0.3554917819855204,2
700.0264254537058,0.3204101961542378,75049.02054290097,0.3053583158567186,6
636.1695958676461,0.24107112531939856,44060.65018703011,0.7691696108706765,1
760.0975092318583,0.2966404919017119,55329.82549040509,0.42246401101583586,7
596.103389370386,0.21034927718370447,40849.936146730055,0.8040019324146369,3
642.1826950272612,0.1923194182709322,73719.65482835223,0.39532687203265854,2
578.9577518819585,0.3485479398843247,53025.356490139915,0.3588446777070434,3
592.1362348103389,0.36382151370438176,49086.0160371222,0.20082608138168917,2
594.5163375451758,0.29735810028984644,54960.73081669063,0.3255850449798837,4
689.1742023665262,0.30381450939089366,56247.705024517825,0.294022059302368,5
627.4819198129064,0.25385890661560706,64485.03417927197,0.6128452073417983,4
467.462662816458,0.31359035401075397,66625.92275313438,0.24184694459971892,3
620.6195326328975,0.45851830166915647,55574.65459577132,0.7487363125043972,6
556.5669488329552,0.3807757376202802,57374.335420924166,0.17862987090601806,7
588.5598496036267,0.29391541368585067,8289.183692813012,0.5161110500026878,1
684.0374405827673,0.28694485161912636,50767.877231071296,0.27108858490405324,6
534.3924931235491,0.2698887196182799,80890.96506430801,0.5747871632864402,3
541.3107777341102,0.18711461153276562,65179.123203496885,0.3920836723496116,4
515.3717202117975,0.26136697222172867,40829.83317322998,0.4666635765898788,6
591.7546439928242,0.35393854340027664,51799.71547346318,0.2243861959763499,4
513.6235907797036,0.2254385389219979,48452.80038657369,0.5879477948930878,4
518.656969312763,0.27759541430524276,75121.74148783798,0.2951367659522172,4
601.2120495568325,0.21054550862297144,73497.8641610107,0.22929040439222814,11
633.8226347976847,0.36283557040441394,45503.87830278366,0.7751592802941081,4
560.3324686084574,0.19814146974894406,58158.01700224034,0.7344343655049616,1
636.6663214941859,0.3474142325809469,39859.570295586935,0.6323743715322557,5
621.6402965778456,0.3822912488058465,47974.15505483292,0.19057561422895852,6
647.4091243410586,0.2741299323276422,48563.91232323495,0.33366431538553276,2
552.5603136801468,0.24504612676325158,46763.803875077734,0.14115469089269725,9
734.037227256887,0.3380094362670724,63859.27261179156,0.3571298385328491,5
546.6391215498905,0.4281940116501124,79586.31158796189,0.520204791652921,3
577.4754339160411,0.4073342048839991,57035.62765155292,0.5621944109929925,0
645.8984695338256,0.29409916469820907,41120.86970287012,0.3847823516765308,2
622.0684840432745,0.2293453944414736,61329.70793448176,0.250148470633732,3
665.8151335312697,0.2814326024781853,61351.58236548844,0.4127095306247929,4
596.4051590851848,0.16480729121523663,54980.03467978604,0.28084928292698375,1
541.392060843619,0.25554359001727855,87745.83687425865,0.681505640777592,2
523.496371758968,0.33604367565551213,61906.032334177304,0.4638147741328883,3
721.7766944241007,0.2705834332770745,67181.14955027285,0.4171206047108657,4
596.8204575676305,0.2519640687978725,22124.64159563769,0.657410932546556,3
